countrycode,country,date,retail,grocery,parks,transit,workplaces,residential,stringencyindex,c1_school_closing,c2_workplace_closing,c3_cancel_public_events,c4_restrictions_on_gatherings,c5_close_public_transport,c6_stay_at_home_requirements,c7_restrictions_on_internal_movement,c8_international_travel_controls,e1_income_support,confirmedcases,confirmeddeaths
BR,Brazil,2020-07-16,-36.0,4.0,-35.0,-35.0,-20.0,14.0,90.74,3.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,16865.0,447.0
BR,Brazil,2020-07-17,-35.0,7.0,-35.0,-32.0,-17.0,13.0,90.74,3.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,16965.0,452.0
BR,Brazil,2020-07-18,-39.0,7.0,-40.0,-30.0,-6.0,11.0,90.74,3.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,17202.0,457.0
BR,Brazil,2020-07-19,-47.0,-5.0,-42.0,-37.0,-2.0,10.0,90.74,3.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,17295.0,460.0
BR,Brazil,2020-07-20,-33.0,3.0,-35.0,-33.0,-16.0,12.0,90.74,3.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,17462.0,465.0
BR,Brazil,2020-07-21,-34.0,2.0,-34.0,-34.0,-20.0,13.0,88.89,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,17700.0,469.0
BR,Brazil,2020-07-22,-33.0,2.0,-28.0,-33.0,-18.0,13.0,88.89,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,17979.0,470.0
BR,Brazil,2020-07-23,-34.0,4.0,-25.0,-33.0,-18.0,13.0,88.89,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,18157.0,474.0
BR,Brazil,2020-07-24,-34.0,8.0,-29.0,-30.0,-16.0,13.0,88.89,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,18393.0,480.0
BR,Brazil,2020-07-25,-38.0,7.0,-35.0,-28.0,-6.0,10.0,88.89,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,18657.0,483.0
BR,Brazil,2020-07-26,-47.0,-6.0,-43.0,-37.0,-2.0,10.0,88.89,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,18745.0,486.0
BR,Brazil,2020-07-27,-33.0,1.0,-34.0,-33.0,-16.0,12.0,88.89,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,18783.0,493.0
BR,Brazil,2020-07-28,-35.0,1.0,-34.0,-33.0,-19.0,12.0,88.89,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,19132.0,500.0
BR,Brazil,2020-07-29,-34.0,1.0,-34.0,-35.0,-19.0,13.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,19366.0,510.0
BR,Brazil,2020-07-30,-34.0,5.0,-34.0,-35.0,-19.0,13.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,19573.0,521.0
BR,Brazil,2020-07-31,-30.0,15.0,-33.0,-29.0,-15.0,12.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,19625.0,531.0
BR,Brazil,2020-08-01,-32.0,16.0,-36.0,-26.0,-4.0,10.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,19930.0,535.0
BR,Brazil,2020-08-02,-42.0,1.0,-39.0,-34.0,-1.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,19966.0,537.0
BR,Brazil,2020-08-03,-28.0,8.0,-33.0,-30.0,-14.0,11.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,20339.0,539.0
BR,Brazil,2020-08-04,-28.0,9.0,-31.0,-30.0,-18.0,12.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,20710.0,545.0
BR,Brazil,2020-08-05,-25.0,11.0,-25.0,-29.0,-17.0,12.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,21033.0,547.0
BR,Brazil,2020-08-06,-24.0,17.0,-21.0,-27.0,-17.0,11.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,21263.0,552.0
BR,Brazil,2020-08-07,-21.0,22.0,-23.0,-23.0,-13.0,10.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,21376.0,556.0
BR,Brazil,2020-08-08,-21.0,26.0,-29.0,-18.0,-1.0,7.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,21498.0,559.0
BR,Brazil,2020-08-09,-39.0,9.0,-39.0,-27.0,9.0,6.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,21587.0,561.0
BR,Brazil,2020-08-10,-25.0,8.0,-29.0,-28.0,-14.0,10.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,21619.0,562.0
BR,Brazil,2020-08-11,-27.0,7.0,-29.0,-29.0,-17.0,11.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,21757.0,565.0
BR,Brazil,2020-08-12,-27.0,5.0,-26.0,-29.0,-16.0,12.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,21993.0,569.0
BR,Brazil,2020-08-13,-28.0,8.0,-24.0,-29.0,-16.0,11.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,22242.0,574.0
BR,Brazil,2020-08-14,-26.0,12.0,-25.0,-25.0,-13.0,11.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,22435.0,576.0
BR,Brazil,2020-08-15,-30.0,10.0,-32.0,-25.0,-5.0,9.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,22516.0,576.0
BR,Brazil,2020-08-16,-40.0,-3.0,-42.0,-36.0,-3.0,9.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,22548.0,576.0
BR,Brazil,2020-08-17,-30.0,3.0,-37.0,-30.0,-13.0,11.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,22605.0,582.0
BR,Brazil,2020-08-18,-31.0,2.0,-37.0,-32.0,-15.0,11.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,22933.0,590.0
BR,Brazil,2020-08-19,-29.0,3.0,-29.0,-30.0,-15.0,11.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,23146.0,591.0
BR,Brazil,2020-08-20,-31.0,6.0,-32.0,-31.0,-16.0,11.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,23322.0,595.0
BR,Brazil,2020-08-21,-32.0,6.0,-39.0,-32.0,-14.0,12.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,23337.0,598.0
BR,Brazil,2020-08-22,-32.0,8.0,-43.0,-30.0,-4.0,10.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,23665.0,598.0
BR,Brazil,2020-08-23,-40.0,-1.0,-44.0,-35.0,0.0,10.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,23719.0,600.0
BR,Brazil,2020-08-24,-27.0,4.0,-33.0,-28.0,-10.0,11.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,23729.0,604.0
BR,Brazil,2020-08-25,-27.0,6.0,-31.0,-28.0,-14.0,10.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,23936.0,607.0
BR,Brazil,2020-08-26,-25.0,6.0,-24.0,-28.0,-13.0,10.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,24119.0,607.0
BR,Brazil,2020-08-27,-27.0,8.0,-21.0,-27.0,-12.0,10.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,24269.0,607.0
BR,Brazil,2020-08-28,-24.0,13.0,-23.0,-23.0,-10.0,9.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,24462.0,608.0
BR,Brazil,2020-08-29,-25.0,13.0,-24.0,-20.0,1.0,7.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,24601.0,608.0
BR,Brazil,2020-08-30,-33.0,4.0,-27.0,-26.0,2.0,7.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,24638.0,609.0
BR,Brazil,2020-08-31,-27.0,7.0,-32.0,-27.0,-10.0,9.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,24647.0,612.0
BR,Brazil,2020-09-01,-26.0,11.0,-31.0,-27.0,-13.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,24840.0,616.0
BR,Brazil,2020-09-02,-22.0,11.0,-23.0,-25.0,-12.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,25027.0,618.0
BR,Brazil,2020-09-03,-22.0,14.0,-18.0,-23.0,-12.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,25135.0,622.0
BR,Brazil,2020-09-04,-18.0,23.0,-17.0,-17.0,-9.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,25249.0,623.0
BR,Brazil,2020-09-05,-17.0,24.0,-14.0,-12.0,-2.0,4.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,25408.0,624.0
BR,Brazil,2020-09-06,-26.0,15.0,-6.0,-23.0,-1.0,5.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,25443.0,624.0
BR,Brazil,2020-09-07,-44.0,-15.0,3.0,-49.0,-61.0,14.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,25469.0,624.0
BR,Brazil,2020-09-08,-21.0,15.0,-25.0,-22.0,-15.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,25494.0,630.0
BR,Brazil,2020-09-09,-21.0,13.0,-20.0,-23.0,-11.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,25668.0,631.0
BR,Brazil,2020-09-10,-20.0,17.0,-13.0,-21.0,-11.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,25877.0,635.0
BR,Brazil,2020-09-11,-19.0,17.0,-16.0,-18.0,-9.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,26004.0,636.0
BR,Brazil,2020-09-12,-20.0,17.0,-18.0,-15.0,2.0,6.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,26148.0,637.0
BR,Brazil,2020-09-13,-28.0,8.0,-20.0,-22.0,3.0,6.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,26166.0,640.0
BR,Brazil,2020-09-14,-23.0,8.0,-24.0,-23.0,-7.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,26176.0,640.0
BR,Brazil,2020-09-15,-23.0,11.0,-27.0,-24.0,-11.0,10.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,26287.0,642.0
BR,Brazil,2020-09-16,-23.0,6.0,-19.0,-24.0,-11.0,10.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,26463.0,643.0
BR,Brazil,2020-09-17,-24.0,10.0,-17.0,-23.0,-10.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,26716.0,646.0
BR,Brazil,2020-09-18,-21.0,14.0,-19.0,-20.0,-7.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,26942.0,647.0
BR,Brazil,2020-09-19,-21.0,15.0,-21.0,-16.0,2.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,27061.0,648.0
BR,Brazil,2020-09-20,-33.0,4.0,-35.0,-28.0,1.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,27079.0,649.0
BR,Brazil,2020-09-21,-27.0,5.0,-35.0,-26.0,-9.0,10.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,27106.0,649.0
BR,Brazil,2020-09-22,-31.0,3.0,-41.0,-29.0,-13.0,11.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,27246.0,651.0
BR,Brazil,2020-09-23,-28.0,7.0,-33.0,-25.0,-10.0,10.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,27397.0,652.0
BR,Brazil,2020-09-24,-28.0,9.0,-28.0,-23.0,-9.0,10.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,27556.0,653.0
BR,Brazil,2020-09-25,-25.0,15.0,-27.0,-20.0,-6.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,27710.0,654.0
BR,Brazil,2020-09-26,-26.0,14.0,-26.0,-17.0,4.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,27859.0,656.0
BR,Brazil,2020-09-27,-33.0,4.0,-27.0,-22.0,3.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,27874.0,657.0
BR,Brazil,2020-09-28,-31.0,5.0,-36.0,-25.0,-6.0,10.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,27885.0,657.0
BR,Brazil,2020-09-29,-28.0,9.0,-35.0,-23.0,-9.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,28030.0,657.0
BR,Brazil,2020-09-30,-24.0,14.0,-26.0,-21.0,-9.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,28222.0,659.0
BR,Brazil,2020-10-01,-24.0,20.0,-20.0,-19.0,-7.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,28409.0,661.0
BR,Brazil,2020-10-02,-20.0,21.0,-19.0,-10.0,-5.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,28555.0,664.0
BR,Brazil,2020-10-03,-21.0,20.0,-29.0,-6.0,3.0,5.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,28662.0,667.0
BR,Brazil,2020-10-04,-30.0,10.0,-37.0,-16.0,2.0,6.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,28672.0,667.0
BR,Brazil,2020-10-05,-23.0,14.0,-30.0,-13.0,-6.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,28687.0,667.0
BR,Brazil,2020-10-06,-20.0,19.0,-26.0,-12.0,-8.0,6.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,28805.0,668.0
BR,Brazil,2020-10-07,-17.0,20.0,-21.0,-12.0,-7.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,28818.0,668.0
BR,Brazil,2020-10-08,-18.0,22.0,-22.0,-12.0,-6.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,28834.0,669.0
BR,Brazil,2020-10-09,-18.0,21.0,-25.0,-11.0,-5.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29017.0,674.0
BR,Brazil,2020-10-10,-12.0,27.0,-15.0,-1.0,5.0,4.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29031.0,674.0
BR,Brazil,2020-10-11,-18.0,20.0,-4.0,-12.0,6.0,5.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29050.0,674.0
BR,Brazil,2020-10-12,-34.0,-7.0,16.0,-40.0,-59.0,12.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29063.0,675.0
BR,Brazil,2020-10-13,-21.0,15.0,-25.0,-11.0,-8.0,6.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29272.0,675.0
BR,Brazil,2020-10-14,-20.0,14.0,-22.0,-12.0,-7.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29301.0,676.0
BR,Brazil,2020-10-15,-21.0,20.0,-24.0,-12.0,-8.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29406.0,677.0
BR,Brazil,2020-10-16,-20.0,20.0,-26.0,-10.0,-4.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29598.0,679.0
BR,Brazil,2020-10-17,-18.0,20.0,-25.0,-4.0,7.0,6.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29693.0,679.0
BR,Brazil,2020-10-18,-26.0,11.0,-26.0,-11.0,6.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29718.0,679.0
BR,Brazil,2020-10-19,-28.0,3.0,-31.0,-16.0,-7.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29765.0,679.0
BR,Brazil,2020-10-20,-23.0,15.0,-30.0,-12.0,-7.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29865.0,682.0
BR,Brazil,2020-10-21,-20.0,15.0,-20.0,-11.0,-5.0,9.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,29925.0,682.0
BR,Brazil,2020-10-22,-20.0,18.0,-17.0,-10.0,-5.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30028.0,685.0
BR,Brazil,2020-10-23,-19.0,20.0,-17.0,-7.0,-2.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30121.0,686.0
BR,Brazil,2020-10-24,-20.0,18.0,-25.0,-4.0,7.0,6.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30217.0,686.0
BR,Brazil,2020-10-25,-26.0,12.0,-27.0,-13.0,6.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30304.0,687.0
BR,Brazil,2020-10-26,-24.0,12.0,-28.0,-12.0,-3.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30317.0,689.0
BR,Brazil,2020-10-27,-22.0,14.0,-24.0,-11.0,-6.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30380.0,690.0
BR,Brazil,2020-10-28,-20.0,13.0,-18.0,-12.0,-5.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30545.0,691.0
BR,Brazil,2020-10-29,-21.0,16.0,-24.0,-12.0,-4.0,7.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30638.0,692.0
BR,Brazil,2020-10-30,-21.0,21.0,-32.0,-13.0,-7.0,8.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30758.0,693.0
BR,Brazil,2020-10-31,-18.0,23.0,-29.0,-7.0,5.0,5.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30796.0,693.0
BR,Brazil,2020-11-01,-23.0,19.0,-22.0,-17.0,4.0,6.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30951.0,693.0
BR,Brazil,2020-11-02,-43.0,-13.0,-7.0,-46.0,-61.0,15.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30954.0,693.0
BR,Brazil,2020-11-03,-22.0,16.0,-33.0,-11.0,-6.0,6.0,80.56,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,30962.0,695.0
BR,Brazil,2020-11-04,-19.0,16.0,-27.0,-12.0,-5.0,8.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,31218.0,696.0
BR,Brazil,2020-11-05,-18.0,22.0,-24.0,-11.0,-4.0,7.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,31248.0,697.0
BR,Brazil,2020-11-06,-14.0,26.0,-22.0,-7.0,-1.0,6.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,31326.0,697.0
BR,Brazil,2020-11-07,-10.0,27.0,-19.0,1.0,10.0,4.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,31575.0,699.0
BR,Brazil,2020-11-08,-17.0,19.0,-20.0,-6.0,9.0,5.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,31707.0,699.0
BR,Brazil,2020-11-09,-19.0,17.0,-33.0,-11.0,-2.0,7.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,31788.0,701.0
BR,Brazil,2020-11-10,-17.0,19.0,-30.0,-11.0,-5.0,7.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,31926.0,704.0
BR,Brazil,2020-11-11,-18.0,14.0,-26.0,-12.0,-4.0,8.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,32113.0,705.0
BR,Brazil,2020-11-12,-17.0,19.0,-21.0,-11.0,-4.0,7.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,32515.0,707.0
BR,Brazil,2020-11-13,-15.0,21.0,-23.0,-7.0,-1.0,6.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,32661.0,707.0
BR,Brazil,2020-11-14,-11.0,23.0,-22.0,0.0,10.0,4.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,708.0
BR,Brazil,2020-11-15,-4.0,44.0,-6.0,26.0,22.0,2.0,76.39,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,708.0
BR,Brazil,2020-11-16,-21.0,11.0,-30.0,-13.0,-3.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,708.0
BR,Brazil,2020-11-17,-22.0,12.0,-33.0,-14.0,-5.0,8.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,709.0
BR,Brazil,2020-11-18,-22.0,9.0,-34.0,-16.0,-5.0,9.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,709.0
BR,Brazil,2020-11-19,-19.0,17.0,-30.0,-14.0,-5.0,8.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,710.0
BR,Brazil,2020-11-20,-19.0,19.0,-26.0,-18.0,-13.0,9.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,711.0
BR,Brazil,2020-11-21,-13.0,20.0,-24.0,-5.0,6.0,5.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,713.0
BR,Brazil,2020-11-22,-20.0,12.0,-27.0,-10.0,6.0,5.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,713.0
BR,Brazil,2020-11-23,-20.0,12.0,-32.0,-13.0,-1.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,714.0
BR,Brazil,2020-11-24,-20.0,13.0,-31.0,-13.0,-5.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,715.0
BR,Brazil,2020-11-25,-17.0,14.0,-24.0,-13.0,-3.0,8.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,721.0
BR,Brazil,2020-11-26,-17.0,19.0,-22.0,-13.0,-3.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,722.0
BR,Brazil,2020-11-27,-9.0,30.0,-24.0,-8.0,0.0,6.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,722.0
BR,Brazil,2020-11-28,-10.0,24.0,-23.0,-2.0,10.0,4.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,723.0
BR,Brazil,2020-11-29,-13.0,27.0,-21.0,4.0,11.0,4.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,723.0
BR,Brazil,2020-11-30,-17.0,18.0,-31.0,-13.0,-1.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,723.0
BR,Brazil,2020-12-01,-16.0,22.0,-31.0,-12.0,-4.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,726.0
BR,Brazil,2020-12-02,-14.0,20.0,-25.0,-12.0,-2.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,727.0
BR,Brazil,2020-12-03,-15.0,23.0,-23.0,-11.0,-2.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,730.0
BR,Brazil,2020-12-04,-11.0,27.0,-22.0,-7.0,1.0,6.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,731.0
BR,Brazil,2020-12-05,-10.0,26.0,-32.0,-2.0,10.0,4.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,732.0
BR,Brazil,2020-12-06,-19.0,17.0,-39.0,-12.0,7.0,6.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,732.0
BR,Brazil,2020-12-07,-14.0,21.0,-35.0,-12.0,-2.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,736.0
BR,Brazil,2020-12-08,-16.0,18.0,-28.0,-15.0,-10.0,8.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,737.0
BR,Brazil,2020-12-09,-14.0,18.0,-23.0,-12.0,-2.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,742.0
BR,Brazil,2020-12-10,-14.0,23.0,-18.0,-10.0,-2.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,744.0
BR,Brazil,2020-12-11,-13.0,23.0,-21.0,-8.0,0.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,747.0
BR,Brazil,2020-12-12,-12.0,22.0,-23.0,-1.0,11.0,5.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,749.0
BR,Brazil,2020-12-13,-18.0,15.0,-24.0,-9.0,10.0,6.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,750.0
BR,Brazil,2020-12-14,-15.0,17.0,-26.0,-11.0,0.0,7.0,72.69,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,753.0
